"x"
"ENSMUSG00000056938"
"ENSMUSG00000055805"
"ENSMUSG00000078635"
"ENSMUSG00000106014"
"ENSMUSG00000061086"
"ENSMUSG00000086487"
"ENSMUSG00000040548"
"ENSMUSG00000040481"
"ENSMUSG00000040430"
"ENSMUSG00000020721"
"ENSMUSG00000050965"
"ENSMUSG00000020728"
"ENSMUSG00000020599"
"ENSMUSG00000020610"
"ENSMUSG00000041920"
"ENSMUSG00000020604"
"ENSMUSG00000087393"
"ENSMUSG00000020623"
"ENSMUSG00000085985"
"ENSMUSG00000041695"
"ENSMUSG00000041654"
"ENSMUSG00000041592"
"ENSMUSG00000081548"
"ENSMUSG00000062391"
"ENSMUSG00000083237"
"ENSMUSG00000020732"
"ENSMUSG00000020191"
"ENSMUSG00000020737"
"ENSMUSG00000087452"
"ENSMUSG00000059923"
"ENSMUSG00000034471"
"ENSMUSG00000016559"
"ENSMUSG00000057948"
"ENSMUSG00000054517"
"ENSMUSG00000020776"
"ENSMUSG00000020780"
"ENSMUSG00000020792"
"ENSMUSG00000052949"
"ENSMUSG00000050628"
"ENSMUSG00000061878"
"ENSMUSG00000020802"
"ENSMUSG00000085652"
"ENSMUSG00000020806"
"ENSMUSG00000018654"
"ENSMUSG00000086902"
"ENSMUSG00000059248"
"ENSMUSG00000025572"
"ENSMUSG00000087486"
"ENSMUSG00000025573"
"ENSMUSG00000017718"
"ENSMUSG00000035455"
"ENSMUSG00000053113"
"ENSMUSG00000017715"
"ENSMUSG00000017132"
"ENSMUSG00000020182"
"ENSMUSG00000025578"
"ENSMUSG00000039976"
"ENSMUSG00000005043"
"ENSMUSG00000070327"
"ENSMUSG00000025371"
"ENSMUSG00000061306"
"ENSMUSG00000085636"
"ENSMUSG00000075389"
"ENSMUSG00000039741"
"ENSMUSG00000039703"
"ENSMUSG00000051510"
"ENSMUSG00000025161"
"ENSMUSG00000025162"
"ENSMUSG00000000056"
"ENSMUSG00000025175"
"ENSMUSG00000039230"
"ENSMUSG00000039198"
"ENSMUSG00000078974"
"ENSMUSG00000020120"
"ENSMUSG00000044629"
"ENSMUSG00000078970"
"ENSMUSG00000020160"
"ENSMUSG00000045671"
"ENSMUSG00000020152"
"ENSMUSG00000044066"
"ENSMUSG00000049800"
"ENSMUSG00000049659"
"ENSMUSG00000096061"
"ENSMUSG00000020128"
"ENSMUSG00000020321"
"ENSMUSG00000042302"
"ENSMUSG00000086256"
"ENSMUSG00000083008"
"ENSMUSG00000085979"
"ENSMUSG00000051650"
"ENSMUSG00000098650"
"ENSMUSG00000092626"
"ENSMUSG00000000861"
"ENSMUSG00000086117"
"ENSMUSG00000085579"
"ENSMUSG00000032985"
"ENSMUSG00000004018"
"ENSMUSG00000068314"
"ENSMUSG00000084905"
"ENSMUSG00000020458"
"ENSMUSG00000044072"
"ENSMUSG00000020315"
"ENSMUSG00000020311"
"ENSMUSG00000020305"
"ENSMUSG00000079890"
"ENSMUSG00000020303"
"ENSMUSG00000103635"
"ENSMUSG00000085772"
"ENSMUSG00000086335"
"ENSMUSG00000020300"
"ENSMUSG00000020297"
"ENSMUSG00000020454"
"ENSMUSG00000020289"
"ENSMUSG00000069919"
"ENSMUSG00000073063"
"ENSMUSG00000069917"
"ENSMUSG00000020272"
"ENSMUSG00000057113"
"ENSMUSG00000034614"
"ENSMUSG00000020451"
"ENSMUSG00000020155"
"ENSMUSG00000085684"
"ENSMUSG00000002699"
"ENSMUSG00000020143"
"ENSMUSG00000075702"
"ENSMUSG00000087291"
"ENSMUSG00000020439"
"ENSMUSG00000018846"
"ENSMUSG00000047205"
"ENSMUSG00000048807"
"ENSMUSG00000042032"
"ENSMUSG00000003585"
"ENSMUSG00000034394"
"ENSMUSG00000065601"
"ENSMUSG00000084889"
"ENSMUSG00000020415"
"ENSMUSG00000044707"
"ENSMUSG00000041278"
"ENSMUSG00000041231"
"ENSMUSG00000082750"
"ENSMUSG00000019189"
"ENSMUSG00000057098"
"ENSMUSG00000034354"
"ENSMUSG00000086686"
"ENSMUSG00000011256"
"ENSMUSG00000020399"
"ENSMUSG00000020412"
"ENSMUSG00000034285"
"ENSMUSG00000020372"
"ENSMUSG00000040350"
"ENSMUSG00000086245"
"ENSMUSG00000020346"
"ENSMUSG00000020374"
"ENSMUSG00000020368"
"ENSMUSG00000085564"
"ENSMUSG00000044296"
"ENSMUSG00000049321"
"ENSMUSG00000063564"
"ENSMUSG00000001054"
"ENSMUSG00000020387"
"ENSMUSG00000110618"
"ENSMUSG00000020393"
"ENSMUSG00000036264"
"ENSMUSG00000054450"
"ENSMUSG00000099153"
"ENSMUSG00000018899"
"ENSMUSG00000081769"
"ENSMUSG00000020334"
"ENSMUSG00000036045"
"ENSMUSG00000052298"
"ENSMUSG00000018340"
"ENSMUSG00000049588"
"ENSMUSG00000000594"
"ENSMUSG00000020264"
"ENSMUSG00000084980"
"ENSMUSG00000085719"
"ENSMUSG00000020520"
"ENSMUSG00000084223"
"ENSMUSG00000087629"
"ENSMUSG00000118428"
"ENSMUSG00000060765"
"ENSMUSG00000037124"
"ENSMUSG00000037001"
"ENSMUSG00000020490"
"ENSMUSG00000080712"
"ENSMUSG00000085379"
"ENSMUSG00000049287"
"ENSMUSG00000009900"
"ENSMUSG00000009894"
"ENSMUSG00000054519"
"ENSMUSG00000041798"
"ENSMUSG00000044061"
"ENSMUSG00000032615"
"ENSMUSG00000000301"
"ENSMUSG00000098502"
"ENSMUSG00000062115"
"ENSMUSG00000020538"
"ENSMUSG00000020537"
"ENSMUSG00000042678"
"ENSMUSG00000020534"
"ENSMUSG00000018931"
"ENSMUSG00000042549"
"ENSMUSG00000042331"
"ENSMUSG00000014245"
"ENSMUSG00000018507"
"ENSMUSG00000048497"
"ENSMUSG00000047342"
"ENSMUSG00000047821"
"ENSMUSG00000020456"
"ENSMUSG00000070407"
"ENSMUSG00000080430"
"ENSMUSG00000086490"
"ENSMUSG00000086839"
"ENSMUSG00000020437"
"ENSMUSG00000018347"
"ENSMUSG00000033066"
"ENSMUSG00000020900"
"ENSMUSG00000018736"
"ENSMUSG00000046490"
"ENSMUSG00000020898"
"ENSMUSG00000020895"
"ENSMUSG00000020894"
"ENSMUSG00000049299"
"ENSMUSG00000018474"
"ENSMUSG00000041346"
"ENSMUSG00000059552"
"ENSMUSG00000001583"
"ENSMUSG00000023170"
"ENSMUSG00000018554"
"ENSMUSG00000018566"
"ENSMUSG00000018565"
"ENSMUSG00000040963"
"ENSMUSG00000044367"
"ENSMUSG00000040746"
"ENSMUSG00000020821"
"ENSMUSG00000070390"
"ENSMUSG00000092528"
"ENSMUSG00000020808"
"ENSMUSG00000040447"
"ENSMUSG00000020798"
"ENSMUSG00000020790"
"ENSMUSG00000105756"
"ENSMUSG00000020788"
"ENSMUSG00000020787"
"ENSMUSG00000020785"
"ENSMUSG00000001323"
"ENSMUSG00000038290"
"ENSMUSG00000000753"
"ENSMUSG00000045374"
"ENSMUSG00000038217"
"ENSMUSG00000020847"
"ENSMUSG00000037926"
"ENSMUSG00000072673"
"ENSMUSG00000061981"
"ENSMUSG00000065401"
"ENSMUSG00000020832"
"ENSMUSG00000080600"
"ENSMUSG00000081000"
"ENSMUSG00000035385"
"ENSMUSG00000092157"
"ENSMUSG00000020702"
"ENSMUSG00000020696"
"ENSMUSG00000072621"
"ENSMUSG00000083161"
"ENSMUSG00000082101"
"ENSMUSG00000020686"
"ENSMUSG00000018405"
"ENSMUSG00000034449"
"ENSMUSG00000020530"
"ENSMUSG00000000804"
"ENSMUSG00000088136"
"ENSMUSG00000020525"
"ENSMUSG00000059439"
"ENSMUSG00000020422"
"ENSMUSG00000086199"
"ENSMUSG00000087013"
"ENSMUSG00000020521"
"ENSMUSG00000018171"
"ENSMUSG00000047126"
"ENSMUSG00000018425"
"ENSMUSG00000018427"
"ENSMUSG00000018548"
"ENSMUSG00000010342"
"ENSMUSG00000099291"
"ENSMUSG00000104896"
"ENSMUSG00000018401"
"ENSMUSG00000084796"
"ENSMUSG00000086193"
"ENSMUSG00000018378"
"ENSMUSG00000108634"
"ENSMUSG00000092399"
"ENSMUSG00000000275"
"ENSMUSG00000020553"
"ENSMUSG00000109967"
"ENSMUSG00000003949"
"ENSMUSG00000040978"
"ENSMUSG00000020541"
"ENSMUSG00000020407"
"ENSMUSG00000004668"
"ENSMUSG00000054079"
"ENSMUSG00000044177"
"ENSMUSG00000020863"
"ENSMUSG00000020864"
"ENSMUSG00000020866"
"ENSMUSG00000020872"
"ENSMUSG00000085143"
"ENSMUSG00000038893"
"ENSMUSG00000045075"
"ENSMUSG00000075595"
"ENSMUSG00000050860"
"ENSMUSG00000018381"
"ENSMUSG00000078700"
"ENSMUSG00000047040"
"ENSMUSG00000018659"
"ENSMUSG00000049807"
"ENSMUSG00000043439"
"ENSMUSG00000018541"
"ENSMUSG00000038366"
"ENSMUSG00000017195"
"ENSMUSG00000038150"
"ENSMUSG00000020889"
"ENSMUSG00000017499"
"ENSMUSG00000037992"
"ENSMUSG00000113335"
"ENSMUSG00000001175"
"ENSMUSG00000033530"
"ENSMUSG00000021180"
"ENSMUSG00000021185"
"ENSMUSG00000021182"
"ENSMUSG00000041771"
"ENSMUSG00000044456"
"ENSMUSG00000021190"
"ENSMUSG00000057963"
"ENSMUSG00000096751"
"ENSMUSG00000098530"
"ENSMUSG00000046675"
"ENSMUSG00000021200"
"ENSMUSG00000090185"
"ENSMUSG00000021203"
"ENSMUSG00000020621"
"ENSMUSG00000041567"
"ENSMUSG00000092075"
"ENSMUSG00000041415"
"ENSMUSG00000054150"
"ENSMUSG00000113995"
"ENSMUSG00000021102"
"ENSMUSG00000114181"
"ENSMUSG00000021070"
"ENSMUSG00000041323"
"ENSMUSG00000113835"
"ENSMUSG00000021115"
"ENSMUSG00000084883"
"ENSMUSG00000021259"
"ENSMUSG00000058070"
"ENSMUSG00000112971"
"ENSMUSG00000114045"
"ENSMUSG00000040877"
"ENSMUSG00000040856"
"ENSMUSG00000113063"
"ENSMUSG00000017843"
"ENSMUSG00000021270"
"ENSMUSG00000037904"
"ENSMUSG00000083193"
"ENSMUSG00000021281"
"ENSMUSG00000113029"
"ENSMUSG00000021282"
"ENSMUSG00000113462"
"ENSMUSG00000001270"
"ENSMUSG00000113926"
"ENSMUSG00000113769"
"ENSMUSG00000043122"
"ENSMUSG00000011148"
"ENSMUSG00000001729"
"ENSMUSG00000072825"
"ENSMUSG00000021298"
"ENSMUSG00000006356"
"ENSMUSG00000037466"
"ENSMUSG00000049036"
"ENSMUSG00000087642"
"ENSMUSG00000102524"
"ENSMUSG00000096499"
"ENSMUSG00000042063"
"ENSMUSG00000041992"
"ENSMUSG00000021175"
"ENSMUSG00000018581"
"ENSMUSG00000025323"
"ENSMUSG00000114034"
"ENSMUSG00000089047"
"ENSMUSG00000020589"
"ENSMUSG00000114136"
"ENSMUSG00000118614"
"ENSMUSG00000037169"
"ENSMUSG00000064717"
"ENSMUSG00000020576"
"ENSMUSG00000097580"
"ENSMUSG00000113930"
"ENSMUSG00000113142"
"ENSMUSG00000113735"
"ENSMUSG00000020593"
"ENSMUSG00000113897"
"ENSMUSG00000011179"
"ENSMUSG00000113093"
"ENSMUSG00000071379"
"ENSMUSG00000113294"
"ENSMUSG00000052632"
"ENSMUSG00000020653"
"ENSMUSG00000020649"
"ENSMUSG00000020646"
"ENSMUSG00000020644"
"ENSMUSG00000112937"
"ENSMUSG00000113587"
"ENSMUSG00000113669"
"ENSMUSG00000020642"
"ENSMUSG00000020638"
"ENSMUSG00000113059"
"ENSMUSG00000020628"
"ENSMUSG00000112776"
"ENSMUSG00000044573"
"ENSMUSG00000035933"
"ENSMUSG00000002997"
"ENSMUSG00000112071"
"ENSMUSG00000112578"
"ENSMUSG00000065645"
"ENSMUSG00000097494"
"ENSMUSG00000079143"
"ENSMUSG00000020564"
"ENSMUSG00000114090"
"ENSMUSG00000020581"
"ENSMUSG00000020577"
"ENSMUSG00000020545"
"ENSMUSG00000092998"
"ENSMUSG00000092286"
"ENSMUSG00000071454"
"ENSMUSG00000020661"
"ENSMUSG00000004151"
"ENSMUSG00000113108"
"ENSMUSG00000113343"
"ENSMUSG00000020658"
"ENSMUSG00000047446"
"ENSMUSG00000071342"
"ENSMUSG00000001627"
"ENSMUSG00000035954"
"ENSMUSG00000114166"
"ENSMUSG00000056899"
"ENSMUSG00000111920"
"ENSMUSG00000046314"
"ENSMUSG00000035293"
"ENSMUSG00000020955"
"ENSMUSG00000112746"
"ENSMUSG00000035181"
"ENSMUSG00000035148"
"ENSMUSG00000035142"
"ENSMUSG00000061603"
"ENSMUSG00000035105"
"ENSMUSG00000035021"
"ENSMUSG00000062198"
"ENSMUSG00000021024"
"ENSMUSG00000021025"
"ENSMUSG00000092949"
"ENSMUSG00000035472"
"ENSMUSG00000112487"
"ENSMUSG00000021000"
"ENSMUSG00000020978"
"ENSMUSG00000113035"
"ENSMUSG00000020990"
"ENSMUSG00000034761"
"ENSMUSG00000085298"
"ENSMUSG00000112945"
"ENSMUSG00000048118"
"ENSMUSG00000021078"
"ENSMUSG00000005078"
"ENSMUSG00000021087"
"ENSMUSG00000021094"
"ENSMUSG00000113779"
"ENSMUSG00000021108"
"ENSMUSG00000021109"
"ENSMUSG00000114046"
"ENSMUSG00000021048"
"ENSMUSG00000052609"
"ENSMUSG00000021061"
"ENSMUSG00000033373"
"ENSMUSG00000059436"
"ENSMUSG00000047454"
"ENSMUSG00000021118"
"ENSMUSG00000046157"
"ENSMUSG00000059060"
"ENSMUSG00000112006"
"ENSMUSG00000111933"
"ENSMUSG00000021127"
"ENSMUSG00000032705"
"ENSMUSG00000101912"
"ENSMUSG00000112880"
"ENSMUSG00000113184"
"ENSMUSG00000113303"
"ENSMUSG00000042700"
"ENSMUSG00000112441"
"ENSMUSG00000102029"
"ENSMUSG00000021219"
"ENSMUSG00000020605"
"ENSMUSG00000021221"
"ENSMUSG00000042507"
"ENSMUSG00000112664"
"ENSMUSG00000021241"
"ENSMUSG00000002020"
"ENSMUSG00000042350"
"ENSMUSG00000054364"
"ENSMUSG00000112276"
"ENSMUSG00000021250"
"ENSMUSG00000020600"
"ENSMUSG00000114163"
"ENSMUSG00000034271"
"ENSMUSG00000034266"
"ENSMUSG00000021256"
"ENSMUSG00000021257"
"ENSMUSG00000088403"
"ENSMUSG00000113555"
"ENSMUSG00000021044"
"ENSMUSG00000042976"
"ENSMUSG00000066392"
"ENSMUSG00000020963"
"ENSMUSG00000020962"
"ENSMUSG00000020961"
"ENSMUSG00000113194"
"ENSMUSG00000047414"
"ENSMUSG00000021003"
"ENSMUSG00000021007"
"ENSMUSG00000021009"
"ENSMUSG00000114089"
"ENSMUSG00000033713"
"ENSMUSG00000113012"
"ENSMUSG00000021177"
"ENSMUSG00000021646"
"ENSMUSG00000046159"
"ENSMUSG00000114360"
"ENSMUSG00000100596"
"ENSMUSG00000114652"
"ENSMUSG00000114400"
"ENSMUSG00000114700"
"ENSMUSG00000099774"
"ENSMUSG00000041417"
"ENSMUSG00000021624"
"ENSMUSG00000021710"
"ENSMUSG00000046169"
"ENSMUSG00000021715"
"ENSMUSG00000021719"
"ENSMUSG00000021720"
"ENSMUSG00000021721"
"ENSMUSG00000059877"
"ENSMUSG00000114422"
"ENSMUSG00000042590"
"ENSMUSG00000118423"
"ENSMUSG00000114311"
"ENSMUSG00000114807"
"ENSMUSG00000032846"
"ENSMUSG00000068184"
"ENSMUSG00000114607"
"ENSMUSG00000021699"
"ENSMUSG00000021701"
"ENSMUSG00000114472"
"ENSMUSG00000114747"
"ENSMUSG00000081277"
"ENSMUSG00000085634"
"ENSMUSG00000116016"
"ENSMUSG00000086870"
"ENSMUSG00000086649"
"ENSMUSG00000086480"
"ENSMUSG00000021754"
"ENSMUSG00000082433"
"ENSMUSG00000086402"
"ENSMUSG00000086092"
"ENSMUSG00000114468"
"ENSMUSG00000047789"
"ENSMUSG00000021759"
"ENSMUSG00000042417"
"ENSMUSG00000076146"
"ENSMUSG00000021763"
"ENSMUSG00000042364"
"ENSMUSG00000042348"
"ENSMUSG00000015533"
"ENSMUSG00000042284"
"ENSMUSG00000042258"
"ENSMUSG00000114731"
"ENSMUSG00000021725"
"ENSMUSG00000114609"
"ENSMUSG00000021728"
"ENSMUSG00000021730"
"ENSMUSG00000025453"
"ENSMUSG00000074715"
"ENSMUSG00000094870"
"ENSMUSG00000095609"
"ENSMUSG00000052374"
"ENSMUSG00000050244"
"ENSMUSG00000057554"
"ENSMUSG00000114115"
"ENSMUSG00000057069"
"ENSMUSG00000021306"
"ENSMUSG00000114068"
"ENSMUSG00000021302"
"ENSMUSG00000039182"
"ENSMUSG00000113309"
"ENSMUSG00000041324"
"ENSMUSG00000113038"
"ENSMUSG00000055137"
"ENSMUSG00000113030"
"ENSMUSG00000075054"
"ENSMUSG00000041236"
"ENSMUSG00000076749"
"ENSMUSG00000041112"
"ENSMUSG00000059395"
"ENSMUSG00000082396"
"ENSMUSG00000063894"
"ENSMUSG00000085393"
"ENSMUSG00000006720"
"ENSMUSG00000006179"
"ENSMUSG00000053216"
"ENSMUSG00000104750"
"ENSMUSG00000099517"
"ENSMUSG00000069268"
"ENSMUSG00000047246"
"ENSMUSG00000080999"
"ENSMUSG00000075031"
"ENSMUSG00000049539"
"ENSMUSG00000087173"
"ENSMUSG00000021336"
"ENSMUSG00000021338"
"ENSMUSG00000084788"
"ENSMUSG00000016756"
"ENSMUSG00000085603"
"ENSMUSG00000019132"
"ENSMUSG00000113216"
"ENSMUSG00000085936"
"ENSMUSG00000076431"
"ENSMUSG00000006191"
"ENSMUSG00000016477"
"ENSMUSG00000049115"
"ENSMUSG00000021356"
"ENSMUSG00000021357"
"ENSMUSG00000113965"
"ENSMUSG00000042874"
"ENSMUSG00000044734"
"ENSMUSG00000042842"
"ENSMUSG00000096107"
"ENSMUSG00000038267"
"ENSMUSG00000097709"
"ENSMUSG00000113770"
"ENSMUSG00000021218"
"ENSMUSG00000059288"
"ENSMUSG00000114407"
"ENSMUSG00000021420"
"ENSMUSG00000039109"
"ENSMUSG00000114573"
"ENSMUSG00000100022"
"ENSMUSG00000114665"
"ENSMUSG00000114732"
"ENSMUSG00000021427"
"ENSMUSG00000044566"
"ENSMUSG00000114091"
